0.00368737752844457, -0.00625161054142191, -0.999962258574496, 0.00477514808075876
0.0405904142218018, 0.706399100993335, -0.705479227179461, -0.0406421998344281
0.396627823681783, 0.0646512136047937, 0.147316882362633, 0.903772275649034
1652493430.03909, 0.688082200052853, 0.727608451856234, 0.0396948540328641, -0.0181529452824923, 0.999046940409148, -0.207567442794296, -0.977707990437846, 0.0316676826721894, 0.00615994009893747, -0.00111315883710437, 0.00600797748318158, -0.0098538005981387, 0.00138523907543655, 0.00026293567334756, 0.999950456068353, -2.04578923884253, 0.0416659322845465, 
1652493432.25921, 0.613258144651311, 0.726824589822085, -0.0109082573017661, 0.00362410766222107, 0.9999339357009, -0.206493090181503, -0.977900976829711, 0.0327151833678171, 0.00617997324405976, -0.00110344568577858, 0.00602353825096859, -0.0103284822674708, 0.00447891976514501, 0.000216718635084685, 0.999936605372971, -1.91517848291783, 0.0301086150593487, 
1652493434.06432, 0.631532277802408, 0.731901585550238, 0.00717222361457149, 0.0104509713534282, 0.999919664976238, -0.194309671136554, -0.979928259344647, 0.044546136090286, 0.00640677031426744, -0.000988621851845026, 0.00619849366563536, -0.00738742828906613, -0.00146577137746908, 0.000306020823809598, 0.999971591480877, -2.10994115070508, 0.0276339150169589, 
1652493436.14644, 0.600593675581505, 0.762268858845974, -0.011134509749867, -0.00179512186363364, 0.999936398092461, -0.182005189771347, -0.98167834942522, 0.0564068184360087, 0.00663488637786673, -0.000863978419053146, 0.00637218790078757, -0.0105717096286056, 0.00174022130204132, 0.000247967548551061, 0.999942572899786, -2.1961579248534, 0.0262899800625647, 
1652493438.22855, 0.599684233942056, 0.775355424071725, -0.00569662258357589, 0.0035496620349954, 0.999977473941577, -0.168514238224196, -0.983259254870514, 0.0693122588522438, 0.00688354560514404, -0.000717376230872512, 0.00655884879862228, -0.0110830433027633, 0.00222826489138245, 0.000239050261211233, 0.999936069877317, -2.23094751421737, 0.0250641325674392, 
1652493440.17167, 0.59259183334668, 0.792855093103232, -0.00500422464510657, 0.00407954815814898, 0.999979157294054, -0.155147444748714, -0.984482290476453, 0.0819993300349557, 0.00712802362316659, -0.000561975790668503, 0.00673956040150001, -0.01132936801449, 0.00237022911866382, 0.000236212720741813, 0.999932983573333, -2.23240623065357, 0.0239402629571389, 
1652493442.11478, 0.583905320046721, 0.811428060609701, -0.00505226206188924, 0.00401858042692991, 0.999979162612607, -0.141057214721412, -0.985406932905293, 0.095268246321748, 0.00738325444375817, -0.000387369238870587, 0.00692512982353576, -0.0116061791338912, 0.0025361996223286, 0.000232921612196579, 0.999929402530454, -2.22619032988884, 0.0228504420814164, 
1652493444.3359, 0.573161753275376, 0.833328008201473, -0.00509132323180779, 0.00395104360786547, 0.999979233625458, -0.12428112288464, -0.986026814099612, 0.110929366585691, 0.00768319039161587, -0.000165263211064194, 0.00713897136608328, -0.011916759533436, 0.00272168769668156, 0.000229240779523172, 0.999925262560642, -2.21385499635492, 0.0216699941474126, 
1652493446.27902, 0.56304128949819, 0.852924464155713, -0.00514345580236251, 0.00392261090648104, 0.999979078774194, -0.108997563669969, -0.986142459258852, 0.125070304872557, 0.00795209384896267, 5.02751246875937E-05, 0.0073265775728664, -0.0122415593713704, 0.00293323405324523, 0.000225101713838969, 0.999920741704744, -2.20879932454999, 0.0206594107635355, 
1652493448.22213, 0.552152622797399, 0.873029171709101, -0.00516656475503663, 0.00404865238182528, 0.999978457279217, -0.093241427256472, -0.985818933165412, 0.139524432468961, 0.00822434471206648, 0.000285345312902684, 0.00751229324215272, -0.0125033436370182, 0.00315635197167974, 0.000220880920035296, 0.999916824066754, -2.19842924387773, 0.0197096191689245, 
1652493450.30425, 0.539412062613903, 0.895331839913324, -0.00519484176621728, 0.00389707102527126, 0.999978913005893, -0.0757175336530787, -0.984936834785803, 0.155455095058411, 0.00852046739206017, 0.000561730507176257, 0.00770909338023813, -0.012840914347041, 0.00339358336871331, 0.000216300204314004, 0.999911769970167, -2.19336702752716, 0.0187468678882664, 
1652493452.24736, 0.526477504007072, 0.916517600793405, -0.00525423793018845, 0.00398097254446326, 0.999978272184638, -0.0588484592474383, -0.983573054102708, 0.170648486917623, 0.0087981244846344, 0.000842198244055801, 0.00788825962402825, -0.013136541534918, 0.00366052041443351, 0.000211257948296134, 0.999906989292942, -2.18809722688792, 0.0178892352049398, 
1652493454.32948, 0.511290449543895, 0.9399174329942, -0.00531289815364424, 0.00398158440923885, 0.999977959806516, -0.0401747105576264, -0.981479456290674, 0.187307419796905, 0.00909611075714452, 0.00116855813684771, 0.00807415650327973, -0.013431866603521, 0.00395678266380669, 0.00020569659125613, 0.999901938451671, -2.18067927146911, 0.0170293178401336, 
1652493456.27259, 0.495773562555899, 0.96227301420575, -0.00536505379307566, 0.00394906280484401, 0.999977810304189, -0.022165696787514, -0.978882945466147, 0.20321629108279, 0.00937325736644769, 0.00149846194102278, 0.00824040046332259, -0.0137434538061339, 0.004279113250757, 0.000199653296606074, 0.999896378034157, -2.1764232199501, 0.0162659864565887, 
1652493460.43683, 0.455602013412837, 1.01230195865001, -0.00630649725538946, 0.0035595237780318, 0.99997377859764, 0.0181296923749274, -0.971031611172372, 0.238262301588768, 0.00995246817939851, 0.00228687917493239, 0.00856281824578652, -0.0142498767696263, 0.0050720330394145, 0.000184902706565105, 0.999885584106445, -2.16397931180513, 0.0148315146121238, 
1652493462.24193, 0.437690055708849, 1.03385715958242, -0.00547758567228986, 0.00405420807463386, 0.999976779456448, 0.0364357906693885, -0.96653477689887, 0.253934948763161, 0.0101949087255114, 0.00266618118933796, 0.00868528452477603, -0.0145088979116105, 0.00545063260409732, 0.000177865563170076, 0.9998798682089, -2.16066549468579, 0.014209954174536, 
1652493464.32405, 0.412367581537492, 1.05968264051894, -0.00571211404876121, 0.00408874615903415, 0.999975326649584, 0.0579741163250015, -0.960499145609468, 0.27217713555664, 0.0104619497762621, 0.00312769835386231, 0.0088090768476568, -0.0147506687472727, 0.00594647827445025, 0.000168578258516836, 0.999873506374186, -2.16052036597608, 0.0135917545529337, 
1652493466.26716, 0.386157397685924, 1.08406357754114, -0.00576241106897156, 0.0043272941804425, 0.999974034234763, 0.0785338236339904, -0.953983801892594, 0.289391334134209, 0.0106972666705103, 0.0035822562747483, 0.00890599303528244, -0.0148731774780565, 0.00646749673793342, 0.000158658593916608, 0.999868458801007, -2.15315948151199, 0.0130553020885341, 
1652493468.34928, 0.354251070465406, 1.11062344784644, -0.0059376113130677, 0.00445529034054437, 0.99997244720036, 0.101141723937478, -0.945963781558584, 0.308095562542434, 0.0109324786602196, 0.00409614298143632, 0.00898770869359233, -0.0149317039175662, 0.00707611224718539, 0.000146923603567759, 0.999863466312795, -2.14386328150018, 0.0125276089242229, 
1652493470.4314, 0.317884617573043, 1.13732497136799, -0.0061209247624756, 0.00432088378738319, 0.99997193172776, 0.124229898238554, -0.9368397757891, 0.326952851162162, 0.0111456487215391, 0.0046340636827935, 0.00904336011933023, -0.0150574339536195, 0.00777634728595128, 0.000133559311322555, 0.999856381820674, -2.14713087508616, 0.0120447376177996, 
1652493472.37451, 0.279442526216246, 1.1619751571112, -0.00617952088856026, 0.00466152997369129, 0.999970041381187, 0.146027000437101, -0.927349493887112, 0.344527257746988, 0.01132035999869, 0.0051519935619183, 0.00906929811043399, -0.0150128555377527, 0.00850590881548826, 0.000119099133350583, 0.99985111366604, -2.14466161213236, 0.0116364599339475, 
1652493474.31762, 0.235281338235767, 1.18661561948347, -0.00630722126220349, 0.00502043592347988, 0.999967506563632, 0.168196424071498, -0.916810585330094, 0.362171663105014, 0.0114701969636767, 0.00568664003076973, 0.00906842251082761, -0.014788842648089, 0.00929934024466697, 0.000102708833467437, 0.999847389282504, -2.13349718469446, 0.0112672706171351, 
1652493476.53875, 0.175956957622737, 1.21438293898534, -0.00676502784199976, 0.0052395844672705, 0.999963389906304, 0.193971155408291, -0.903412304390247, 0.382389067764596, 0.0116072527166662, 0.0063151516670273, 0.00903193577082448, -0.0144552798993903, 0.0103216400098229, 8.13848139200043E-05, 0.999842238559188, -2.12901896758323, 0.0108919977910173, 
