1652493230.50467, 47.1328067779541, 5.00386476516724, 47.1337996878342, 5.00554004522896, -18.3304921919511, 301.241150397225, -0.00840150298697544, 0.0780938304601443, 
1652493230.67468, 47.1323776245117, 5.01045227050781, 47.1323699971045, 5.01882167303707, -30.3829210901036, 381.778516531194, -0.00841427561218706, 0.0781515794944568, 
1652493230.84469, 47.1312832832336, 5.02650260925293, 47.1309385149196, 5.0321130066447, -34.4746798584318, 348.878728899196, -0.00842707224717308, 0.0782094333883358, 
1652493231.0127, 47.1297597885132, 5.04347562789917, 47.1295216260041, 5.04525767892443, -33.2410263833985, 303.144770339359, -0.00843974340940809, 0.0782667105656191, 
1652493231.17971, 47.1282362937927, 5.05847454071045, 47.1281110020159, 5.05833368281329, -31.9320109096061, 280.275203078251, -0.0084523637744795, 0.0783237494011572, 
1652493231.34972, 47.1267557144165, 5.0722074508667, 47.1266726511018, 5.07165445418714, -31.471611567853, 275.538946077737, -0.00846523660869778, 0.0783819183978903, 
1652493231.51873, 47.1252965927124, 5.08529663085938, 47.1252409182358, 5.08490656688536, -31.1891021983101, 277.702692973532, -0.00847805791077347, 0.0784398501838145, 
1652493231.68774, 47.1239447593689, 5.09808540344238, 47.1238070163437, 5.09816847945616, -32.2201720273249, 283.589306614019, -0.00849090436820315, 0.0784978873468698, 
1652493231.85575, 47.1224856376648, 5.11113166809082, 47.1223793925575, 5.11136165827912, -31.8882611321715, 285.560351216664, -0.0085036999567412, 0.078555685821394, 
1652493232.02676, 47.1210050582886, 5.12460708618164, 47.1209238447744, 5.12480048783229, -31.6348634515057, 285.333466892297, -0.00851675035595785, 0.0786146241901262, 
1652493232.19777, 47.1195244789124, 5.13803958892822, 47.1194664424239, 5.13824930343262, -31.4038099989743, 285.741788877722, -0.00852982559380416, 0.0786736707847138, 
1652493232.36778, 47.1180009841919, 5.15145063400269, 47.1180149170094, 5.15162958043456, -30.5870712197533, 285.584286732361, -0.00854285139728009, 0.0787324804305343, 
1652493232.53879, 47.116584777832, 5.16494750976563, 47.1165530468354, 5.16509856904296, -31.1822948647039, 285.462991502529, -0.00855597858482655, 0.0787917444929256, 
1652493232.7088, 47.1151900291443, 5.17827272415161, 47.1150970661598, 5.17849895764556, -31.9641581158972, 286.577577320196, -0.00856905619505542, 0.0788507709424345, 
1652493232.87781, 47.1137523651123, 5.19170522689819, 47.113647769725, 5.19183038265105, -32.1506384117668, 285.576275145035, -0.00858208160125586, 0.0789095572529998, 
1652493233.04482, 47.1122932434082, 5.20496606826782, 47.1122133504654, 5.20501384432066, -31.9006375833092, 284.857225373328, -0.00859497840827595, 0.0789677535386855, 
1652493233.21483, 47.110812664032, 5.21822690963745, 47.1107511174411, 5.21844406138834, -31.7278350044358, 287.103391708268, -0.00860813219844768, 0.0790271029715485, 
1652493233.38584, 47.1093320846558, 5.23170232772827, 47.1092776876736, 5.23196360190232, -31.6897704139454, 287.848174266698, -0.00862139072989592, 0.0790869122717064, 
1652493233.55385, 47.1078515052795, 5.24526357650757, 47.1078281194536, 5.24525583178717, -31.3646202841512, 284.831870413514, -0.00863444177038197, 0.0791457797384268, 
1652493233.72486, 47.1063923835754, 5.25863170623779, 47.1063505800266, 5.2587955242284, -31.6335486228259, 287.106725350047, -0.00864775167689947, 0.0792058081841173, 
1652493233.89387, 47.1049118041992, 5.27210712432861, 47.1048875845437, 5.27218713111734, -31.4699967356243, 286.31496226057, -0.00866093357486963, 0.0792652446655233, 
1652493234.06388, 47.103431224823, 5.28562545776367, 47.1034141189171, 5.2856680100026, -31.4324574236315, 286.081139145901, -0.00867421848683626, 0.0793251422996451, 
1652493234.23289, 47.101993560791, 5.29916524887085, 47.1019470360377, 5.2990796615683, -31.8331226818675, 284.758221607924, -0.00868745156724426, 0.0793847970107072, 
1652493234.4029, 47.1005773544312, 5.31253337860107, 47.1004686800746, 5.31258096773836, -32.6269376966017, 286.572766073616, -0.00870079039378227, 0.0794449156739549, 
1652493234.57291, 47.0990538597107, 5.32611608505249, 47.09898843616, 5.32609240078421, -32.1560394228964, 285.934310611833, -0.00871415467064146, 0.079505144953112, 
