6.28314486042053, 0.785438235649476, -0.000128828436263467, -0.000127610697929659, 0.000109500438381566, 
1.04715610575213, 0.785444227761928, -0.000125992343290776, 0.000110544884385166, 0.0003683015893572, 
1.57075063693744, 1.13451174263648, -0.000127142769936861, 2.1671849544741E-05, 1.7398488376133E-05, 
2.09436763854445, 1.13449601334129, -0.000103829914084863, 7.31149677723059E-05, 5.5076153581135E-05, 
2.35617464131985, 1.13448702517261, -0.00010139862529672, 0.000102300742257801, 0.000194477350757616, 
0.523560451045737, 0.785435614100278, 9.49936716415634E-06, -2.89903920475815E-05, 0.000280233728485263, 
6.2831669563352, 1.13447916052501, -0.000199048011074177, -0.000163674446720274, -0.00027212609410282, 
1.04716059983647, 1.13450462700294, -0.000198411259649235, -2.32814839720777E-05, 6.79270980197405E-05, 
2.09436726403743, 0.959961506889957, 6.48349932918374E-05, 0.00013465421933944, 0.000297943208713569, 
2.3561555414614, 0.95997611266406, 6.97127974796929E-05, 0.000165928261839372, 0.000262354816239152, 
2.09436501699526, 1.22176176853884, 7.08986768672287E-05, 4.4375913513809E-05, -2.87180330468817E-05, 
0.523567192172246, 1.22176364107398, 3.03168212555105E-05, -7.85589643013396E-05, -0.000218450166721229, 
5.23595654706396, 1.22176289205992, -5.57379927267621E-05, -7.42829335757533E-05, -0.000296238425132711, 
3.92696535050932, 1.22176101952478, 0.000184821126595167, 5.37691473381785E-05, -0.000256028979413181, 
4.18874801032787, 1.13450425249591, 0.000107220015180348, 3.960259557656E-05, -0.000151762183892623, 
5.23594680988123, 1.13450949559431, 4.11959745297841E-05, -8.90288740783007E-05, -0.000340472495402949, 
5.75954396261574, 0.959972367593777, 0.000318782509953819, -0.000124460373661317, -8.64889434517568E-05, 
3.92696272896012, 0.959961132382929, 0.000174972559004408, 3.91896631082855E-05, -6.75948597875786E-05, 
4.18874389075056, 0.785444976775985, -6.29335550389465E-06, 4.15106115407293E-05, 6.54770985487052E-05, 
5.23595542354288, 0.7854240043824, -2.55324438775961E-05, -0.000116739593152393, 1.51619861332719E-07, 
