1663377525.9275, -63.6460074344897, -64.658935214708, 0, 0
1663377525.97751, -66.2404286169675, -64.4854516137171, 0, 0
1663377526.02751, -65.3433827522761, -64.4490993011362, 0, 0
1663377526.18852, -74.4083967228928, -57.2185112736465, 0, 0
1663377526.23852, -90.0086883886119, -44.4715637085757, 0, 0
1663377526.37553, -59.0134594027782, -13.0702889919538, 0, 0
1663377526.42553, -47.747108088594, -14.7407990086847, 0, 0
1663377526.59254, -4.70722009768434, -13.0646208367765, 0, 0
1663377526.64254, 3.69765041900644, -10.7667587154342, 0, 0
1663377526.77655, 32.4388740630354, -4.40616614884388, 0, 0
1663377526.82655, 34.1075346332344, -2.7713399471763, 0, 0
1663377526.99156, 36.3096374635927, 1.80772906783982, 0, 0
1663377527.04157, 31.5502439650974, 1.75658542743581, 0, 0
1663377527.20258, 18.6730866139704, 3.08129070781325, 0, 0
1663377527.25258, 13.7294177441117, 2.71987958096391, 0, 0
1663377527.38659, 1.23255229687592, 1.25445752763399, 0, 0
1663377527.43659, 0.240442736297553, 1.60010066720317, 0, 0
1663377527.5986, -6.7890465685654, 0.746450368789823, 0, 0
1663377527.6486, -5.82210618319635, 0.527514291969865, 0, 0
1663377527.79461, -6.45493076017183, 0.0140562820106709, 0, 0
1663377527.84461, -6.78417595188009, -0.330056119695683, 0, 0
1663377528.00162, -6.58259578830749, -1.62831852034006, 0, 0
1663377528.05162, -4.82192763141114, -1.29132523889575, 0, 0
1663377528.21363, 0.329092518944407, 0.106022106825264, 0, 0
1663377528.26364, 1.49877906328905, 0.402319954252206, 0, 0
1663377528.40064, 0.820902467393694, -0.0382135690431937, 0, 0
1663377528.45065, 0.922529011165381, -0.325467440638704, 0, 0
1663377528.62166, 0.426171395917549, -0.661381860548346, 0, 0
1663377528.67166, 1.19220841963315, -0.478045575343089, 0, 0
1663377528.80767, 0.832357926073428, -0.441471518210079, 0, 0
1663377528.85767, 0.389712770903742, -0.442539328803292, 0, 0
1663377529.01368, -2.71584432508737, -1.37713466348333, 0, 0
1663377529.06368, -1.11444727540712, -0.713228838680067, 0, 0
1663377529.22669, -1.12348715323915, -0.0567009735290469, 0, 0
1663377529.27669, 0.18205811777392, 0.484168921510914, 0, 0
1663377529.4247, -1.13985532709452, 0.0793041698692605, 0, 0
1663377529.47471, -0.904509820108387, 0.259318972729247, 0, 0
1663377529.62371, 0.120596278174958, 0.453477925721103, 0, 0
1663377529.67372, -1.3634751057786, -0.159574411276793, 0, 0
1663377529.82673, -0.31802190755252, 0.388351704444673, 0, 0
1663377529.87673, 2.60763058529812, 0.920481978746793, 0, 0
1663377530.02074, 1.07570429530116, -0.253521070310967, 0, 0
1663377530.07074, 0.827816165136625, -0.314252814568164, 0, 0
1663377530.24075, 1.51334567808865, 0.0766222401856282, 0, 0
1663377530.29075, 1.80190318261162, 0.0934256608592392, 0, 0
1663377530.43576, 1.12943729821237, -0.0861471306986346, 0, 0
1663377530.48576, 0.344524632562184, -0.101622294681562, 0, 0
1663377530.64177, 2.2662338323141, 0.372224603111761, 0, 0
1663377530.69178, 0.748098123098856, -0.165257764934381, 0, 0
1663377530.83178, -1.658978879687, -1.01321086922832, 0, 0
1663377530.88179, -0.434926887811031, -0.580566565480069, 0, 0
1663377531.0468, -2.42071486598502, -1.6901924245233, 0, 0
1663377531.1008, -0.170947670429172, -0.907440155488302, -0.362041673001492, -0.163789859496899
1663377531.26081, -1.85402601805939, -0.961988246080978, -0.384872554714507, -0.263724735670758
1663377531.31481, -0.253968179153162, -0.377217493754813, -0.663314810043098, -0.351884471989311
