1665529334.24, -1.93878650665283, 5.00839233398438, -1.94262845588365, 5.01868450798156, -150.408011446949, 367.413381728036, -0.0289735057436351, 0.0677520260449481, 0, 0, 
1665529334.461, -1.94436550140381, 5.02058029174805, -1.94903498070708, 5.03329434366822, -160.448003126562, 396.605738288098, -0.0290039587464739, 0.0677880875683485, 0, 0, 
1665529334.665, -1.95314168930054, 5.04251003265381, -1.95495485877527, 5.04678866492027, -126.27363961752, 295.500689683956, -0.0290321127557679, 0.0678214173573467, 0, 0, 
1665529334.857, -1.96073770523071, 5.0606632232666, -1.96053126423361, 5.05949646533416, -102.133839425247, 230.269070106859, -0.0290586476084807, 0.0678528236933687, 0, 0, 
1665529335.061, -1.96676731109619, 5.07538318634033, -1.96646230695556, 5.07300627762148, -101.052726638885, 215.867531904607, -0.0290868823129165, 0.0678862323696875, 0, 0, 
1665529335.261, -1.97251796722412, 5.0876784324646, -1.97228248838589, 5.08625893879647, -101.986826720963, 227.474567902126, -0.0291146035499375, 0.0679190255332514, 0, 0, 
1665529335.476, -1.97848320007324, 5.10091781616211, -1.9785452965021, 5.10051409896352, -105.665171724561, 239.790952432899, -0.0291444484939765, 0.0679543218933209, 0, 0, 
1665529335.677, -1.98442697525024, 5.11400699615479, -1.98440611114042, 5.113849045991, -104.770242270932, 242.859097392515, -0.0291723921080005, 0.0679873609327678, 0, 0, 
1665529335.87, -1.98996305465698, 5.12679576873779, -1.99003901440143, 5.12666055946171, -106.028860055326, 243.246329232634, -0.0291992619783174, 0.068019122373777, 0, 0, 
1665529336.084, -1.99625015258789, 5.14127969741821, -1.99629086914061, 5.14087442992614, -105.713356529046, 240.132567391331, -0.0292290994156807, 0.0680543825822905, 0, 0, 
1665529336.275, -2.00182914733887, 5.15408992767334, -2.00187632427224, 5.15356807891375, -105.886893026998, 238.847023436517, -0.0292557693962627, 0.0680858912643168, 0, 0, 
1665529336.477, -2.0075798034668, 5.16745805740356, -2.00778876290805, 5.16700040615984, -107.929967659493, 239.737498832491, -0.0292840151012413, 0.0681192538214498, 0, 0, 
1665529336.681, -2.01382398605347, 5.18108367919922, -2.01376581419402, 5.18057369188702, -104.827236618382, 239.230907623188, -0.0293125830365968, 0.0681529876026428, 0, 0, 
1665529336.886, -2.01976776123047, 5.19453763961792, -2.01977757882563, 5.19422155375231, -105.746608962039, 241.679911449478, -0.0293413327277977, 0.0681869282879949, 0, 0, 
1665529337.086, -2.02566862106323, 5.20799160003662, -2.02564868623905, 5.20754435417715, -105.490705076874, 240.225342420497, -0.0293694230464022, 0.0682200813150469, 0, 0, 
1665529337.288, -2.03144073486328, 5.22135972976685, -2.03158448951952, 5.22100820043126, -107.557266376787, 241.494630119915, -0.0293978362505382, 0.0682536061519453, 0, 0, 
1665529337.492, -2.03742742538452, 5.23492097854614, -2.03758437743181, 5.23461331179169, -107.819084188541, 242.14301395888, -0.0294265721169615, 0.0682875041700755, 0, 0, 
1665529337.704, -2.04362869262695, 5.24925470352173, -2.04382612154681, 5.24876047512346, -108.412477799255, 240.03125081987, -0.0294564807669262, 0.0683227754442026, 0, 0, 
1665529337.9, -2.04961538314819, 5.2623438835144, -2.04960216098708, 5.26184760529706, -105.984355586903, 240.124189974549, -0.0294841726445138, 0.0683554246062973, 0, 0, 
1665529338.112, -2.05581665039063, 5.27633428573608, -2.05585612569385, 5.27601144137561, -106.724716284573, 242.332683745482, -0.0295141701794257, 0.0683907822419787, 0, 0, 
1665529338.3, -2.06148147583008, 5.28918743133545, -2.06140721591133, 5.28857905786694, -105.455797339964, 239.019347450236, -0.0295408101013634, 0.0684221747423212, 0, 0, 
1665529338.516, -2.06757545471191, 5.30354261398315, -2.06779124775629, 5.30302687358008, -109.046782338348, 240.260946449652, -0.0295714627238544, 0.0684582864684745, 0, 0, 
1665529338.709, -2.07336902618408, 5.31630992889404, -2.07350121482967, 5.31594387221389, -108.142276524526, 242.173452934413, -0.0295988924381984, 0.0684905925267405, 0, 0, 
1665529338.91, -2.0793342590332, 5.33006429672241, -2.07945383833233, 5.32940396018867, -108.093954700908, 238.763360559329, -0.0296275008642642, 0.068524277490062, 0, 0, 
1665529339.115, -2.08555698394775, 5.34364700317383, -2.08553021621766, 5.34313993630132, -106.442981340581, 240.726426723473, -0.0296567205837999, 0.068558674776007, 0, 0, 
1665529339.316, -2.09130764007568, 5.35707950592041, -2.09149407039783, 5.35661577605064, -109.104650774825, 241.368032681042, -0.0296854130302873, 0.0685924419773149, 0, 0, 
1665529339.531, -2.09785223007202, 5.37143468856812, -2.09788009707229, 5.37103889014015, -107.312548828759, 242.313401284905, -0.0297161513404352, 0.0686286062279178, 0, 0, 
1665529339.733, -2.10371017456055, 5.38503885269165, -2.10388559883663, 5.3845980532587, -109.187358532139, 241.895862068916, -0.0297450742275466, 0.0686626264623049, 0, 0, 
1665529339.925, -2.10961103439331, 5.39795637130737, -2.10959938424002, 5.39749328245677, -107.041576797453, 241.744936584712, -0.0297726051769231, 0.0686950007755388, 0, 0, 
1665529340.139, -2.1157693862915, 5.41220426559448, -2.11597402761344, 5.41187450279396, -109.747705836653, 243.474909794365, -0.0298033361037411, 0.0687311287224061, 0, 0, 
1665529340.33, -2.12160587310791, 5.42518615722656, -2.12166883500889, 5.42471755813759, -108.146438154135, 241.925097958912, -0.0298308042617812, 0.0687634130629522, 0, 0, 
1665529340.532, -2.12752819061279, 5.43874740600586, -2.12769790601939, 5.43830797562377, -109.532215042188, 242.398184680881, -0.029859897267512, 0.0687975970183315, 0, 0, 
1665529340.737, -2.13383674621582, 5.45233011245728, -2.13382195911946, 5.45210831241239, -107.424629616091, 245.134791941, -0.0298894652145448, 0.068832331244331, 0, 0, 
1665529340.939, -2.13990926742554, 5.46610593795776, -2.13986248576515, 5.46571465540045, -107.145739116666, 243.224365855286, -0.0299186441781546, 0.0688665990397195, 0, 0, 
1665529341.153, -2.14623928070068, 5.4806113243103, -2.14626840539491, 5.48013794393255, -108.168070341356, 242.370048363277, -0.0299496038918482, 0.0689029480267677, 0, 0, 
1665529341.345, -2.1518611907959, 5.49346446990967, -2.15202149710998, 5.49308604524012, -109.842396183715, 243.627064332374, -0.0299774223374304, 0.0689356001019274, 0, 0, 
1665529341.55, -2.15812683105469, 5.50721883773804, -2.1581700536862, 5.50691873019688, -108.544474940654, 244.69252623974, -0.0300071676007012, 0.0689705046482128, 0, 0, 
1665529341.761, -2.16456413269043, 5.5216383934021, -2.16450499189185, 5.5211648076588, -107.426499422284, 242.740284077899, -0.0300378302792187, 0.0690064758326432, 0, 0, 
1665529341.955, -2.17031478881836, 5.53455591201782, -2.17033504410675, 5.53427072890392, -108.48089387392, 245.120323984422, -0.0300660640036627, 0.0690395892642371, 0, 0, 
1665529342.158, -2.1764087677002, 5.54846048355103, -2.17644131307804, 5.54799249419582, -108.734885851364, 243.05153711498, -0.0300956503658967, 0.0690742803826234, 0, 0, 
1665529342.357, -2.18233108520508, 5.56204319000244, -2.18243331857651, 5.56145166072592, -109.67570964219, 241.69163347721, -0.030124696995823, 0.0691083291098545, 0, 0, 
1665529342.572, -2.1888542175293, 5.57635545730591, -2.18891347164735, 5.57600165039683, -109.273104991482, 244.67689822751, -0.0301561265485845, 0.0691451614267929, 0, 0, 
1665529342.776, -2.19494819641113, 5.59008836746216, -2.19506856512681, 5.5898155471206, -110.114004635128, 245.774708282479, -0.0301859944575159, 0.0691801534392213, 0, 0, 
1665529342.979, -2.20121383666992, 5.60388565063477, -2.20119918786553, 5.60356975520413, -108.600949342744, 245.383314953803, -0.0302157597209686, 0.0692150167003954, 0, 0, 
1665529343.17, -2.20674991607666, 5.61691045761108, -2.20697322491117, 5.61651826571818, -111.557409980742, 244.585986430173, -0.0302438066573947, 0.0692478580958538, 0, 0, 
1665529343.372, -2.2131872177124, 5.63062191009521, -2.21308538943872, 5.63022024709513, -107.762701378881, 244.597519741373, -0.0302735112952853, 0.0692826321506741, 0, 0, 
1665529343.575, -2.21919536590576, 5.6443977355957, -2.21923379085761, 5.64399806095143, -109.5533658181, 244.747340077647, -0.0303034073322133, 0.0693176210580509, 0, 0, 
1665529343.79, -2.22580432891846, 5.6589674949646, -2.22575280125515, 5.65859914691589, -108.588101761509, 245.25683373191, -0.0303351204781057, 0.0693547250878877, 0, 0, 
1665529343.983, -2.23151206970215, 5.67229270935059, -2.23160986049, 5.67171383011648, -110.482557265898, 242.850513972754, -0.0303636299476772, 0.0693880735505743, 0, 0, 
1665529344.183, -2.23760604858398, 5.68572521209717, -2.23768556388613, 5.68531185751252, -110.369764931318, 244.961366036362, -0.0303932170293099, 0.0694226725144942, 0, 0, 
1665529344.387, -2.24389314651489, 5.69947957992554, -2.24388905993851, 5.69918992674689, -109.475349388405, 246.572985569621, -0.0304234411958353, 0.0694580065870504, 0, 0, 
1665529344.59, -2.25009441375732, 5.71331977844238, -2.25006792870963, 5.71300804318015, -109.315001508797, 246.434735666678, -0.030453561689209, 0.0694932107815274, 0, 0, 
1665529344.793, -2.25620985031128, 5.72713851928711, -2.25625332213511, 5.72683424637853, -110.263083196517, 246.651174546156, -0.0304837281418168, 0.0695284581803043, 0, 0, 
1665529344.998, -2.26234674453735, 5.74117183685303, -2.26250534282819, 5.74080483198053, -111.7544313212, 246.026690068788, -0.0305142366197724, 0.0695640968163344, 0, 0, 
1665529345.197, -2.26850509643555, 5.75479745864868, -2.26858071671944, 5.75437443082342, -110.86547296219, 245.479110940412, -0.0305438970987312, 0.0695987346787645, 0, 0, 
1665529345.4, -2.27470636367798, 5.76865911483765, -2.27478445230309, 5.76822477656908, -111.004179966099, 245.470742970864, -0.0305741990179952, 0.0696341117204729, 0, 0, 
1665529345.607, -2.28107929229736, 5.78264951705933, -2.28111653556675, 5.78235636830614, -110.625439123923, 247.295045468636, -0.0306051444142364, 0.0696702306963399, 0, 0, 
1665529345.817, -2.28743076324463, 5.79698324203491, -2.28754676279692, 5.79670135943358, -111.683705569963, 247.562318787157, -0.0306365863729063, 0.069706919445319, 0, 0, 
1665529346.02, -2.29373931884766, 5.81093072891235, -2.29376933814157, 5.81057644044399, -110.761530711934, 246.821284895918, -0.0306670275513922, 0.0697424295878528, 0, 0, 
1665529346.215, -2.29979038238525, 5.82436323165894, -2.29975217398167, 5.82391232804666, -110.048220464444, 245.784849952581, -0.0306963114743044, 0.0697765814722057, 0, 0, 
1665529346.414, -2.30588436126709, 5.83792448043823, -2.30586380707626, 5.83752950510671, -110.367814034039, 246.581608021228, -0.0307262400899828, 0.0698114755554094, 0, 0, 
1665529346.628, -2.31240749359131, 5.85245132446289, -2.31244268567071, 5.85218178913887, -111.15281032244, 248.22214468501, -0.0307584737137699, 0.0698490468259119, 0, 0, 
1665529346.829, -2.31843709945679, 5.8662486076355, -2.31862815151795, 5.86595219386681, -113.132289267362, 248.026803334115, -0.0307887957037136, 0.0698843801551128, 0, 0, 
1665529347.034, -2.32502460479736, 5.88030338287354, -2.32494275636073, 5.88000482587804, -109.968980686086, 248.130975800685, -0.0308197672015803, 0.0699204610407144, 0, 0, 
1665529347.226, -2.33088254928589, 5.89358568191528, -2.33086302630008, 5.89317384411735, -110.82146923446, 246.893406803145, -0.0308488180733942, 0.0699542945495242, 0, 0, 
1665529347.428, -2.33712673187256, 5.90734004974365, -2.33709789964706, 5.90703662629805, -110.819951220163, 248.322676783471, -0.0308794272017209, 0.0699899328140845, 0, 0, 
1665529347.633, -2.34343528747559, 5.92143774032593, -2.34343109746077, 5.92111349004944, -111.227651730675, 248.203118953534, -0.0309105366412469, 0.0700261450753787, 0, 0, 
1665529347.834, -2.34970092773438, 5.93525648117065, -2.34964715020041, 5.93492375752579, -110.742577592096, 248.229416553381, -0.030941085555454, 0.0700616945254806, 0, 0, 
